"complications.hospitals","MORT_30_STK","MORT_30_STK_Standard.Error","COMP_HIP_KNEE","COMP_HIP_KNEE_Standard.Error","MORT_30_CABG","MORT_30_CABG_Standard.Error","PSI_10_POST_KIDNEY","PSI_10_POST_KIDNEY_Standard.Error","PSI_12_POSTOP_PULMEMB_DVT","PSI_12_POSTOP_PULMEMB_DVT_Standard.Error","PSI_14_POSTOP_DEHIS","PSI_14_POSTOP_DEHIS_Standard.Error","PSI_4_SURG_COMP","PSI_4_SURG_COMP_Standard.Error","PSI_6_IAT_PTX","PSI_6_IAT_PTX_Standard.Error","PSI_90_SAFETY","PSI_90_SAFETY_Standard.Error"
450862,"13.7",1.78571428571429,"2.7",0.816326530612245,"4.0",1.53061224489796,"1.21",0.469387755102041,"5.32",1.40816326530612,"2.15",1.14795918367347,"130.62",22.0867346938775,"0.62",0.142857142857143,"1.10",0.158163265306122
450864,NA,NA,"2.4",0.459183673469388,NA,NA,"1.08",0.479591836734694,"2.85",1.37244897959184,NA,NA,NA,NA,"0.38",0.153061224489796,"0.80",0.158163265306122
450865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.40",0.153061224489796,"0.99",0.209183673469388
450867,"12.8",2.24489795918367,"2.4",0.918367346938776,NA,NA,"1.10",0.489795918367347,"3.68",1.69387755102041,"2.23",1.1734693877551,NA,NA,"0.38",0.153061224489796,"0.99",0.188775510204082
450869,"13.2",1.63265306122449,"2.1",0.663265306122449,"2.4",0.816326530612245,"1.31",0.418367346938775,"4.83",1.15816326530612,"4.59",1.09183673469388,"126.46",18.5102040816327,"0.43",0.13265306122449,"0.91",0.11734693877551
450871,NA,NA,"2.9",0.86734693877551,NA,NA,"1.10",0.48469387755102,"3.58",1.6734693877551,NA,NA,NA,NA,"0.39",0.158163265306122,"0.98",0.183673469387755
450872,NA,NA,"2.6",1.02040816326531,NA,NA,"1.04",0.474489795918367,"3.88",1.60204081632653,"2.73",1.14795918367347,NA,NA,"0.45",0.153061224489796,"0.85",0.163265306122449
450874,NA,NA,"2.2",0.714285714285714,NA,NA,"1.11",0.489795918367347,"3.92",1.75510204081633,NA,NA,NA,NA,"0.39",0.158163265306122,"0.92",0.198979591836735
450875,NA,NA,"1.9",0.408163265306123,NA,NA,"1.10",0.48469387755102,"2.95",1.51530612244898,NA,NA,NA,NA,"0.39",0.153061224489796,"0.78",0.178571428571429
450876,NA,NA,"2.2",0.510204081632653,"4.4",2.04081632653061,"1.18",0.464285714285714,"4.74",1.39795918367347,"2.21",1.16836734693878,"131.32",23.2551020408163,"0.50",0.147959183673469,"1.15",0.158163265306122
450877,NA,NA,"3.1",1.1734693877551,NA,NA,"1.11",0.48469387755102,"4.44",1.71428571428571,"2.23",1.1734693877551,NA,NA,"0.39",0.158163265306122,"0.88",0.188775510204082
450880,NA,NA,"2.8",0.816326530612245,NA,NA,"1.11",0.48469387755102,"3.56",1.66836734693878,NA,NA,NA,NA,"0.39",0.158163265306122,"0.86",0.188775510204082
450883,NA,NA,"2.5",0.969387755102041,NA,NA,"1.11",0.48469387755102,"4.01",1.76530612244898,NA,NA,NA,NA,"0.39",0.158163265306122,"0.90",0.193877551020408
450885,"14.3",2.44897959183674,"2.9",1.02040816326531,NA,NA,NA,NA,"5.81",1.62244897959184,"2.23",1.1734693877551,"131.99",23.8571428571429,"0.37",0.147959183673469,"1.04",0.198979591836735
450888,NA,NA,"2.2",0.561224489795918,NA,NA,"1.10",0.489795918367347,"3.36",1.61734693877551,NA,NA,NA,NA,"0.39",0.158163265306122,"0.88",0.183673469387755
450889,NA,NA,"2.0",0.714285714285714,NA,NA,"1.12",0.48469387755102,"4.00",1.77040816326531,NA,NA,NA,NA,"0.40",0.153061224489796,"0.94",0.204081632653061
450890,"12.0",1.73469387755102,"3.9",1.12244897959184,NA,NA,"1.04",0.469387755102041,"5.31",1.30102040816327,"2.08",1.13265306122449,"125.78",22.2040816326531,"0.38",0.142857142857143,"1.21",0.13265306122449
450891,NA,NA,NA,NA,NA,NA,"1.11",0.489795918367347,"4.04",1.77551020408163,NA,NA,NA,NA,"0.39",0.158163265306122,"0.89",0.193877551020408
450893,NA,NA,NA,NA,"3.3",1.88775510204082,"1.27",0.474489795918367,"4.06",1.78571428571429,NA,NA,NA,NA,"0.39",0.158163265306122,"0.96",0.204081632653061
450894,NA,NA,"3.4",1.07142857142857,NA,NA,"1.11",0.48469387755102,"3.70",1.69897959183673,NA,NA,NA,NA,"0.39",0.158163265306122,"0.87",0.193877551020408
451300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451346,"14.3",2.55102040816327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451356,"13.6",2.55102040816327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451365,NA,NA,"2.4",0.86734693877551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451367,"15.4",2.44897959183673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451380,"13.9",2.6530612244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460001,"19.5",2.29591836734694,"3.8",0.76530612244898,"2.8",1.37755102040816,"1.10",0.443877551020408,"4.56",1.12244897959184,"1.98",1.10714285714286,"139.16",19.1632653061225,"0.40",0.137755102040816,"0.85",0.127551020408163
460003,NA,NA,"3.5",0.86734693877551,"2.6",1.37755102040816,"1.04",0.474489795918367,"4.64",1.53061224489796,"2.16",1.1530612244898,"126.18",23.3826530612245,"0.38",0.153061224489796,"1.13",0.163265306122449
460004,"15.9",1.88775510204082,"3.0",0.612244897959184,"3.7",1.42857142857143,"1.12",0.448979591836735,"4.51",1.19897959183673,"2.08",1.13265306122449,"137.12",21.4795918367347,"0.46",0.142857142857143,"1.03",0.137755102040816
460005,"13.1",2.19387755102041,"3.3",0.918367346938775,"3.4",1.53061224489796,"1.02",0.469387755102041,"2.96",1.52551020408163,"2.20",1.16836734693878,NA,NA,"0.36",0.147959183673469,"0.86",0.153061224489796
460006,NA,NA,"2.4",0.714285714285714,NA,NA,"1.06",0.479591836734694,"4.39",1.48979591836735,"2.13",1.14795918367347,"131.29",23.2959183673469,"0.43",0.153061224489796,"0.87",0.158163265306122
460007,"15.5",2.75510204081633,"2.4",0.816326530612245,NA,NA,"1.09",0.48469387755102,"3.44",1.63775510204082,"2.19",1.16326530612245,NA,NA,"0.38",0.158163265306122,"0.90",0.178571428571429
460009,"17.6",1.93877551020408,"2.4",0.612244897959184,"1.8",0.714285714285714,"0.97",0.454081632653061,"4.85",0.923469387755102,"1.80",1.05612244897959,"134.09",16.3520408163265,"0.36",0.13265306122449,"0.78",0.13265306122449
460010,"18.9",1.73469387755102,"3.3",0.714285714285715,"3.3",1.63265306122449,"1.05",0.403061224489796,"2.60",0.989795918367347,"1.95",1.0969387755102,"142.22",16.1989795918367,"0.27",0.127551020408163,"0.78",0.11734693877551
460011,"15.0",2.70408163265306,"2.9",1.02040816326531,NA,NA,"1.11",0.48469387755102,"3.71",1.70408163265306,"2.22",1.16836734693878,NA,NA,"0.44",0.153061224489796,"0.89",0.188775510204082
460013,"16.8",3.11224489795918,"3.1",0.86734693877551,NA,NA,"1.11",0.48469387755102,"4.24",1.6734693877551,"2.23",1.1734693877551,NA,NA,"0.38",0.153061224489796,"0.99",0.183673469387755
460014,NA,NA,"2.6",0.969387755102041,NA,NA,"1.11",0.489795918367347,"4.80",1.78061224489796,NA,NA,NA,NA,"0.45",0.158163265306122,"1.00",0.198979591836735
460015,"13.6",2.55102040816327,"2.7",0.969387755102041,NA,NA,"1.09",0.48469387755102,"4.17",1.66326530612245,"2.21",1.16326530612245,NA,NA,"0.38",0.153061224489796,"1.11",0.183673469387755
460017,NA,NA,"3.0",1.12244897959184,NA,NA,"1.11",0.489795918367347,"4.03",1.77040816326531,"2.24",1.17857142857143,NA,NA,"0.39",0.158163265306122,"0.94",0.198979591836735
460019,NA,NA,"2.8",1.07142857142857,NA,NA,NA,NA,"4.26",1.8265306122449,NA,NA,NA,NA,"0.39",0.158163265306122,"0.99",0.204081632653061
460021,"18.3",1.78571428571429,"2.6",0.459183673469388,"2.9",1.12244897959184,"1.32",0.423469387755102,"2.38",1.03571428571429,"1.97",1.10714285714286,"141.79",19.734693877551,"0.32",0.13265306122449,"0.99",0.11734693877551
460023,"14.9",2.85714285714286,"3.3",0.969387755102041,NA,NA,"1.10",0.48469387755102,"6.06",1.65816326530612,"2.20",1.16326530612245,NA,NA,"0.38",0.153061224489796,"1.01",0.188775510204082
460026,NA,NA,"3.0",1.12244897959184,NA,NA,"1.11",0.489795918367347,"4.07",1.78061224489796,NA,NA,NA,NA,"0.39",0.158163265306122,"1.02",0.198979591836735
460030,NA,NA,"2.5",0.918367346938775,NA,NA,"1.12",0.489795918367347,"4.15",1.80102040816327,NA,NA,NA,NA,"0.39",0.158163265306122,"1.10",0.204081632653061
460039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.40",0.153061224489796,"0.99",0.209183673469388
460041,"15.4",2.85714285714286,"3.5",1.07142857142857,NA,NA,"1.09",0.479591836734694,"3.94",1.61224489795918,"2.20",1.16326530612245,"150.74",23.5459183673469,"0.43",0.147959183673469,"1.06",0.173469387755102
460042,"13.2",2.19387755102041,"2.5",0.663265306122449,NA,NA,"1.09",0.48469387755102,"3.52",1.52551020408163,"2.23",1.1734693877551,NA,NA,"0.37",0.153061224489796,"0.87",0.173469387755102
460043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.00",0.209183673469388
460044,NA,NA,"2.5",0.76530612244898,NA,NA,"1.11",0.48469387755102,"4.91",1.67857142857143,"2.22",1.1734693877551,NA,NA,"0.39",0.153061224489796,"1.02",0.193877551020408
460047,"13.5",1.83673469387755,"3.3",0.612244897959184,"4.6",1.88775510204082,"1.10",0.438775510204082,"4.26",1.20918367346939,"2.05",1.12244897959184,"132.14",22.4897959183674,"0.47",0.142857142857143,"0.91",0.137755102040816
460049,NA,NA,"2.8",0.663265306122449,NA,NA,"1.10",0.48469387755102,"4.27",1.56632653061225,NA,NA,NA,NA,"0.39",0.158163265306122,"0.93",0.183673469387755
460051,"16.5",2.75510204081633,"2.9",0.86734693877551,NA,NA,"1.10",0.489795918367347,"3.82",1.58673469387755,"2.19",1.16326530612245,NA,NA,"0.43",0.147959183673469,"0.94",0.178571428571429
460052,"15.5",2.80612244897959,"3.0",0.969387755102041,NA,NA,"1.09",0.48469387755102,"4.39",1.70408163265306,NA,NA,NA,NA,"0.38",0.153061224489796,"0.95",0.188775510204082
460054,NA,NA,"2.6",0.86734693877551,NA,NA,"1.11",0.489795918367347,"3.86",1.73469387755102,NA,NA,NA,NA,"0.39",0.158163265306122,"0.91",0.198979591836735
460057,NA,NA,"2.8",0.816326530612245,NA,NA,"1.11",0.489795918367347,"4.33",1.68877551020408,NA,NA,NA,NA,"0.39",0.158163265306122,"0.97",0.193877551020408
460058,NA,NA,"2.4",0.969387755102041,NA,NA,"1.11",0.489795918367347,"3.94",1.75510204081633,"2.23",1.1734693877551,NA,NA,"0.39",0.158163265306122,"1.08",0.193877551020408
460060,NA,NA,"2.8",1.07142857142857,NA,NA,"1.12",0.489795918367347,"4.13",1.79591836734694,NA,NA,NA,NA,"0.40",0.153061224489796,"0.97",0.204081632653061
461302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461304,NA,NA,"3.9",1.27551020408163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461308,NA,NA,"2.5",0.969387755102041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470001,"15.6",2.29591836734694,"3.7",1.02040816326531,NA,NA,"1.12",0.489795918367347,"4.22",1.6734693877551,"2.22",1.16836734693878,NA,NA,"0.36",0.147959183673469,"1.03",0.198979591836735
470003,"18.3",1.68367346938776,"2.0",0.510204081632653,"2.6",1.02040816326531,"1.01",0.392857142857143,"5.59",0.974489795918367,"2.31",1.06122448979592,"122.21",17.3979591836735,"0.36",0.122448979591837,"0.91",0.112244897959184
470005,"15.2",2.04081632653061,"2.5",0.561224489795918,NA,NA,"1.09",0.48469387755102,"4.75",1.46938775510204,"2.10",1.13775510204082,NA,NA,"0.39",0.142857142857143,"0.96",0.173469387755102
470011,"14.5",2.55102040816327,"2.2",0.76530612244898,NA,NA,"1.11",0.48469387755102,"3.65",1.69387755102041,"2.22",1.1734693877551,NA,NA,"0.39",0.153061224489796,"0.88",0.193877551020408
470012,"14.0",1.83673469387755,"3.1",0.969387755102041,NA,NA,"1.10",0.48469387755102,"3.49",1.6530612244898,"2.19",1.15816326530612,NA,NA,"0.36",0.153061224489796,"0.91",0.183673469387755
470024,"16.0",2.5,"2.3",0.816326530612245,NA,NA,"1.11",0.489795918367347,"5.00",1.68877551020408,"2.22",1.1734693877551,NA,NA,"0.38",0.153061224489796,"0.95",0.188775510204082
471300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471301,"14.4",2.19387755102041,"2.8",1.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471303,"16.5",2.6530612244898,"2.7",1.02040816326531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471304,"16.3",2.60204081632653,"2.5",1.02040816326531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471305,"16.7",2.70408163265306,"2.5",0.816326530612245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471306,"13.7",2.44897959183674,"2.4",0.816326530612245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471307,"16.4",2.60204081632653,"2.2",0.76530612244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490001,"14.3",2.29591836734694,NA,NA,NA,NA,"1.10",0.489795918367347,"5.39",1.75510204081633,"2.21",1.16836734693878,NA,NA,"0.38",0.147959183673469,"1.03",0.183673469387755
490002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.39",0.153061224489796,"0.99",0.209183673469388
490004,"14.2",1.53061224489796,"2.4",0.561224489795918,"3.4",1.58163265306122,"0.95",0.448979591836735,"5.03",1.27040816326531,"2.12",1.14795918367347,"142.61",22.765306122449,"0.33",0.13265306122449,"0.97",0.142857142857143
490005,"16.1",1.3265306122449,"2.7",0.561224489795918,"2.2",1.22448979591837,"0.80",0.413265306122449,"2.15",0.984693877551021,"1.81",1.06122448979592,"130.38",17.6479591836735,"0.44",0.11734693877551,"0.88",0.107142857142857
490007,"16.0",1.58163265306123,NA,NA,"3.2",0.76530612244898,"1.41",0.392857142857143,"6.19",0.918367346938775,"2.37",1.07142857142857,"155.85",15.1071428571429,"0.35",0.11734693877551,"1.09",0.102040816326531
490009,"16.5",1.63265306122449,"3.0",0.612244897959184,"1.8",0.561224489795918,"1.51",0.331632653061225,"5.98",0.770408163265306,"2.00",0.984693877551021,"142.71",14.8826530612245,"0.37",0.11734693877551,"0.98",0.0816326530612245
490011,"16.1",2.19387755102041,"3.3",1.12244897959184,NA,NA,"1.05",0.474489795918367,"3.32",1.47959183673469,"2.76",1.15816326530612,"130.16",19.6683673469388,"0.45",0.147959183673469,"0.92",0.153061224489796
490013,"15.8",2.19387755102041,"3.4",1.12244897959184,NA,NA,"1.07",0.479591836734694,"3.26",1.5969387755102,"2.17",1.15816326530612,NA,NA,"0.35",0.147959183673469,"0.92",0.183673469387755
490017,"16.1",1.78571428571429,"4.2",0.918367346938775,"2.7",1.47959183673469,"1.37",0.459183673469388,"5.35",1.30612244897959,"2.13",1.14795918367347,"161.90",21.5051020408163,"0.36",0.137755102040816,"1.13",0.137755102040816
490018,"15.7",1.63265306122449,"2.8",0.510204081632653,NA,NA,"1.01",0.464285714285714,"3.14",1.26530612244898,"2.63",1.12755102040816,"124.02",22.5867346938775,"0.63",0.13265306122449,"0.89",0.142857142857143
490019,"14.1",2.24489795918367,"3.8",1.12244897959184,NA,NA,"1.11",0.48469387755102,"3.47",1.64795918367347,"2.22",1.16836734693878,NA,NA,"0.37",0.153061224489796,"1.03",0.183673469387755
490020,"14.2",2.39795918367347,"2.9",1.02040816326531,NA,NA,"1.11",0.489795918367347,"3.66",1.69387755102041,"2.23",1.1734693877551,NA,NA,"0.37",0.153061224489796,"0.96",0.193877551020408
490021,"15.1",1.07142857142857,"2.5",0.459183673469388,"3.1",1.1734693877551,"0.82",0.418367346938775,"3.62",0.943877551020408,"2.91",1.0765306122449,"108.87",17.1479591836735,"0.27",0.11734693877551,"1.00",0.112244897959184
490022,"12.9",1.27551020408163,"1.8",0.408163265306122,"2.6",1.1734693877551,"1.46",0.443877551020408,"5.50",1.0765306122449,"3.00",1.0969387755102,"116.74",19.1734693877551,"0.34",0.127551020408163,"1.16",0.127551020408163
490023,"14.2",1.98979591836735,"4.7",1.12244897959184,NA,NA,"1.10",0.48469387755102,"5.53",1.58673469387755,"2.21",1.16836734693878,NA,NA,"0.42",0.147959183673469,"1.17",0.178571428571429
490024,"15.1",1.1734693877551,"2.2",0.408163265306122,"3.1",1.22448979591837,"1.92",0.362244897959184,"6.40",0.801020408163265,"3.11",1.02551020408163,"173.57",14.3928571428571,"0.34",0.11734693877551,"1.10",0.0918367346938775
490032,"18.0",1.88775510204082,"3.0",0.76530612244898,"2.1",0.816326530612245,"1.87",0.397959183673469,"5.75",0.913265306122449,"1.89",1.08163265306122,"127.34",14.719387755102,"0.45",0.11734693877551,"1.38",0.0969387755102042
490033,NA,NA,NA,NA,NA,NA,"1.12",0.489795918367347,"4.83",1.79081632653061,NA,NA,NA,NA,"0.39",0.153061224489796,"0.99",0.204081632653061
490037,"12.6",2.09183673469388,NA,NA,NA,NA,NA,NA,"4.00",1.76530612244898,"2.23",1.17857142857143,NA,NA,"0.37",0.147959183673469,"1.00",0.198979591836735
490038,"14.1",2.6530612244898,"3.4",1.27551020408163,NA,NA,"1.12",0.48469387755102,"4.03",1.77551020408163,NA,NA,NA,NA,"0.39",0.153061224489796,"1.07",0.204081632653061
490040,"11.0",1.27551020408163,"4.1",0.76530612244898,"2.8",1.27551020408163,"1.45",0.474489795918367,"5.36",1.26020408163265,"2.08",1.13265306122449,"129.94",20.8673469387755,"0.47",0.13265306122449,"1.12",0.142857142857143
490041,"14.1",2.3469387755102,"2.4",0.306122448979592,NA,NA,"1.03",0.469387755102041,"4.40",1.18367346938775,"2.20",1.16326530612245,"139.45",24.2040816326531,"0.50",0.147959183673469,"1.03",0.137755102040816
490042,"16.3",2.29591836734694,"2.8",0.969387755102041,NA,NA,"1.27",0.474489795918367,"5.04",1.51020408163265,"2.11",1.14795918367347,NA,NA,"0.40",0.147959183673469,"1.08",0.163265306122449
490043,"14.8",1.73469387755102,"2.0",0.714285714285714,NA,NA,"1.08",0.479591836734694,"6.35",1.47448979591837,"2.16",1.1530612244898,"136.80",21.5816326530612,"0.32",0.137755102040816,"0.92",0.173469387755102
480001,"15.0",2.24489795918367,"2.8",1.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480002,"12.3",2.09183673469388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490044,"14.9",1.98979591836735,"2.1",0.663265306122449,NA,NA,"1.06",0.474489795918367,"3.15",1.44387755102041,"2.17",1.15816326530612,"137.23",23.9591836734694,"0.43",0.142857142857143,"0.81",0.163265306122449
490045,"17.0",2.09183673469388,"4.6",1.12244897959184,NA,NA,"1.08",0.479591836734694,"5.22",1.54081632653061,"2.21",1.16326530612245,"136.13",23.75,"0.36",0.147959183673469,"1.03",0.168367346938776
490046,"16.5",1.58163265306123,"1.6",0.306122448979592,NA,NA,"1.02",0.469387755102041,"2.32",1.15816326530612,"2.03",1.11734693877551,"136.62",22.3367346938776,"0.34",0.13265306122449,"0.68",0.13265306122449
490048,"12.6",1.22448979591837,"2.2",0.510204081632653,"3.2",1.3265306122449,"0.96",0.454081632653061,"3.50",1.14795918367347,"2.00",1.11224489795918,"139.02",21.8520408163265,"0.38",0.127551020408163,"0.80",0.13265306122449
490050,"13.9",1.53061224489796,"3.2",0.612244897959184,"3.2",1.27551020408163,"1.11",0.448979591836735,"4.06",1.13775510204082,"1.99",1.11224489795918,"121.44",21.5204081632653,"0.33",0.13265306122449,"0.88",0.122448979591837
490052,"16.5",1.42857142857143,"3.6",1.07142857142857,"3.2",1.27551020408163,"1.31",0.423469387755102,"4.70",1.11224489795918,"1.96",1.10204081632653,"161.60",18.2857142857143,"0.35",0.127551020408163,"0.96",0.107142857142857
490053,"12.7",1.83673469387755,"3.2",0.918367346938775,NA,NA,"1.29",0.484693877551021,"4.96",1.5,"2.10",1.14285714285714,"145.54",23.2193877551021,"0.34",0.142857142857143,"1.30",0.173469387755102
490057,"15.9",1.63265306122449,"3.1",0.765306122448979,"3.7",1.68367346938776,"1.14",0.448979591836735,"4.81",1.23469387755102,"2.55",1.10714285714286,"142.02",19.0714285714286,"0.49",0.127551020408163,"0.99",0.13265306122449
490059,"14.0",1.37755102040816,"2.2",0.459183673469388,"2.9",1.1734693877551,"1.37",0.408163265306122,"3.24",1.02040816326531,"2.47",1.09183673469388,"133.41",18.2857142857143,"0.36",0.13265306122449,"1.14",0.102040816326531
490060,"15.8",2.29591836734694,"2.6",0.969387755102041,NA,NA,"1.11",0.48469387755102,"3.76",1.71938775510204,"3.42",1.16326530612245,NA,NA,"0.43",0.147959183673469,"0.96",0.188775510204082
490063,"13.8",1.07142857142857,"3.6",0.765306122448979,"1.6",0.714285714285714,"1.09",0.362244897959184,"4.14",0.790816326530613,"2.55",1.01020408163265,"132.58",13.4642857142857,"0.41",0.107142857142857,"0.83",0.086734693877551
490066,"14.2",1.63265306122449,"2.9",0.714285714285714,NA,NA,"1.07",0.479591836734694,"3.16",1.44897959183673,"2.12",1.14795918367347,NA,NA,"0.39",0.142857142857143,"0.72",0.168367346938776
